#
 0,    gemini/exploit,25,  0.00,  0.00, *                   |                   ,  0.00,  0.00, 22.93
 0,    gemini/exploit,30,  0.00,  0.00, *                   |                   ,  0.00,  0.00, 18.66
 0,       gpt/exploit,25,  0.00,  0.00, *                   |                   ,  0.00,  0.00, 233.43
 0,    gemini/exploit,20,  0.00,  0.00, *                   |                   ,  0.00,  0.00, 70.34
 0,       gpt/exploit,30,  0.00,  0.00, *                   |                   ,  0.00,  0.00, 213.71
 0,       gpt/exploit,20,  0.00,  0.00, *                   |                   ,  0.00,  0.00, 264.91
 0,           exploit,20,  0.00,  0.00, *                   |                   ,  0.00,  0.00, 22.55
 0,           exploit,30,  0.00,  0.00, *                   |                   ,  0.00,  0.00, 5.36
 0,           UCB_GPM,25,  0.00,  0.00, *                   |                   ,  0.00,  0.00, 1085.26
 0,           exploit,25,  0.00,  0.00, *                   |                   ,  0.00,  0.00, 12.29
 0,            random,30,  0.00,  0.00, *                   |                   ,  0.00,  0.00, 0.00
 0,            EI_GPM,30,  0.00,  0.00, *                   |                   ,  0.00,  0.00, 380.39
 0,            PI_GPM,30,  0.00,  0.00, *                   |                   ,  0.00,  0.00, 292.97
 0,            PI_GPM,25,  0.00,  0.00, *                   |                   ,  0.00,  0.00, 1454.46
 0,            PI_GPM,20,  0.00,  0.00, *                   |                   ,  0.00,  0.00, 645.19
 0,           UCB_GPM,30,  0.00,  0.00, *                   |                   ,  0.00,  0.00, 299.39
 0,            random,25,  0.00,  0.00, *                   |                   ,  0.00,  0.00, 0.00
 0,            EI_GPM,20,  0.00,  0.00, *                   |                   ,  0.00,  0.00, 573.96
 0,            EI_GPM,25,  0.00,  0.00, *                   |                   ,  0.00,  0.00, 947.89
 0,               TPE,25,  0.00,  0.00, *                   |                   ,  0.00,  0.00, 2871.44
 0,            random,20,  0.00,  0.00, *                   |                   ,  0.00,  0.00, 0.00
 0,    gemini/explore,20,  0.00,  0.00, *                   |                   ,  0.00,  0.00, 83.70
 0,           UCB_GPM,20,  0.00,  0.00, *                   |                   ,  0.00,  0.00, 603.40
 0,       gpt/explore,30,  0.00,  0.00, *                   |                   ,  0.00,  0.00, 213.27
 0,           explore,25,  0.00,  0.00, *                   |                   ,  0.00,  0.00, 5.23
 0,               TPE,30,  0.00,  0.00, *                   |                   ,  0.00,  0.00, 572.46
 0,           explore,30,  0.00,  0.00, *                   |                   ,  0.00,  0.00, 6.13
 0,    gemini/explore,30,  0.00,  0.00, *                   |                   ,  0.00,  0.00, 20.23
 0,               TPE,20,  0.00,  0.00, *                   |                   ,  0.00,  0.00, 4378.40
 0,       gpt/explore,25,  0.00,  0.00, *                   |                   ,  0.00,  0.00, 217.75
 0,       gpt/explore,20,  0.00,  0.00, *                   |                   ,  0.00,  0.00, 289.60
 0,        baseline,3840,  0.00,  0.00, *                   |                   ,  0.00,  0.06, 0.00
 0,               rrp,13,  0.00,  0.00, *                   |                   ,  0.00,  0.00, 3.32
 0,    gemini/explore,25,  0.00,  0.00, *                   |                   ,  0.00,  0.00, 53.13
 0,           explore,20,  0.00,  0.00, *                   |                   ,  0.00,  0.00, 15.93
#
 1,             DEHB,100,  0.00,  0.00, *                   |                   ,  0.00,  0.00, 116.06
#
 2,              DEHB,25,  0.00,  0.00,  *                  |                   ,  0.00,  0.00, 48.04
#
 3,              DEHB,30,  0.00,  0.00,  *                  |                   ,  0.00,  0.00, 58.95
 3,              DEHB,20,  0.00,  0.00, -*                  |                   ,  0.00,  0.00, 38.00
